label,x,y,z
509.0,38.93511450381679,85.16412213740458,90.13358778625954
510.0,28.27987421383648,87.37421383647799,88.66352201257861
511.0,45.421630094043884,94.30564263322884,83.69122257053291
512.0,32.55460750853242,100.7320819112628,82.21331058020478
513.0,30.52033898305085,114.60169491525424,76.5542372881356
514.0,41.98178137651822,109.49595141700405,73.87651821862349
515.0,35.39655172413793,126.30689655172414,66.1896551724138
516.0,45.0,120.33823529411765,63.411764705882355
517.0,144.72888283378745,81.8024523160763,90.50544959128065
518.0,154.92285714285714,88.88285714285715,89.04857142857144
519.0,153.91486810551558,99.08513189448442,82.00119904076739
520.0,138.48614318706697,95.74711316397229,81.52078521939954
521.0,148.60857142857142,106.82571428571428,74.20857142857143
522.0,157.57834101382488,114.74884792626727,74.38479262672811
523.0,148.60526315789474,123.79665071770334,65.73923444976077
524.0,139.53763440860214,113.48387096774194,67.55913978494624
525.0,44.23961218836565,140.80470914127423,52.93213296398892
526.0,38.13380281690141,136.04225352112675,62.73943661971831
527.0,54.710191082802545,147.06687898089172,45.13057324840764
528.0,63.54294478527607,137.19938650306747,44.53680981595092
529.0,150.84267912772586,134.07009345794393,66.58722741433021
530.0,144.29768786127167,140.90462427745663,57.494219653179194
531.0,135.0028901734104,145.44219653179192,48.130057803468205
532.0,123.60153846153847,138.92461538461538,45.37384615384615
533.0,39.67829457364341,73.43023255813954,88.0297157622739
534.0,43.05487804878049,61.98780487804878,90.33536585365853
535.0,42.51365187713311,68.57508532423208,75.11433447098976
536.0,38.632492113564666,60.99842271293375,79.38958990536278
537.0,32.45847750865052,74.4515570934256,71.36505190311419
538.0,26.90251572327044,81.97798742138365,65.14779874213836
539.0,27.97887323943662,88.12676056338029,77.07042253521126
540.0,38.169724770642205,84.32262996941895,75.94954128440367
541.0,43.17206477732793,127.18016194331983,46.45141700404859
542.0,33.8014705882353,127.46323529411765,48.89705882352941
543.0,38.00359712230216,112.83093525179856,54.97482014388489
544.0,28.61295681063123,117.38372093023256,56.75913621262458
545.0,38.64492753623188,99.68840579710145,64.07101449275362
546.0,28.2,93.38125,61.71875
547.0,24.343971631205672,100.62765957446808,70.29432624113475
548.0,29.228813559322035,108.67514124293785,64.47175141242938
549.0,152.9765342960289,72.46389891696751,77.52527075812274
550.0,155.83333333333334,81.69741100323624,72.1051779935275
551.0,144.36206896551724,77.20498084291188,80.15517241379311
552.0,143.63970588235293,83.38235294117646,72.22058823529412
553.0,142.34709480122325,61.41743119266055,90.53669724770643
554.0,137.2950310559006,71.04658385093168,87.16459627329192
555.0,141.4640287769784,56.62230215827338,82.43525179856115
556.0,140.19659442724458,62.28947368421053,74.56811145510837
557.0,154.2490494296578,90.1425855513308,67.1083650190114
558.0,144.14335664335664,95.3881118881119,64.91258741258741
559.0,154.06653992395437,105.01711026615969,60.48479087452471
560.0,159.60655737704917,96.74590163934427,62.721311475409834
561.0,141.46326530612245,124.40204081632653,49.14489795918367
562.0,150.36147186147187,127.53030303030303,47.47835497835498
563.0,147.6121076233184,113.65695067264573,56.464125560538115
564.0,157.27894736842106,116.61929824561403,54.02280701754386
565.0,44.850404312668466,140.99056603773585,40.21967654986523
566.0,62.359375,138.65104166666666,34.151041666666664
567.0,144.2562724014337,138.7437275985663,44.077060931899645
568.0,125.92130365659777,140.63672496025438,34.46184419713831
569.0,41.92325581395349,85.24418604651163,49.14186046511628
570.0,46.960093896713616,91.57042253521126,53.86150234741784
571.0,29.354368932038835,95.05339805825243,51.31553398058252
572.0,31.35185185185185,84.6574074074074,51.72222222222222
573.0,43.64,75.28,60.72
574.0,38.255656108597286,65.5497737556561,63.36877828054298
575.0,29.765486725663717,72.89823008849558,56.35840707964602
576.0,37.95812807881774,73.67241379310344,51.110837438423644
577.0,44.00738916256157,101.31773399014779,49.022167487684726
578.0,47.883783783783784,109.11621621621622,44.435135135135134
579.0,31.829268292682926,105.90243902439025,46.52439024390244
580.0,37.386792452830186,114.69811320754717,41.443396226415096
581.0,46.634078212290504,118.58938547486034,38.00837988826816
582.0,39.52439024390244,125.05609756097562,35.46585365853659
583.0,50.66393442622951,133.06830601092895,34.07377049180328
584.0,55.47041420118343,122.72485207100591,33.12721893491124
585.0,153.88912133891213,90.29916317991632,51.68828451882845
586.0,154.20967741935485,79.70161290322581,56.16129032258065
587.0,144.4662447257384,78.30590717299577,49.833333333333336
588.0,141.516,87.452,51.916
589.0,139.60288065843622,73.86625514403292,60.541152263374485
590.0,147.04014598540147,69.01824817518248,55.63868613138686
591.0,145.73529411764707,61.42156862745098,64.68627450980392
592.0,136.0072463768116,62.65458937198068,64.48067632850241
593.0,151.66908212560386,112.65458937198068,42.21980676328502
594.0,141.01546391752578,110.99484536082474,43.41752577319588
595.0,152.99751243781094,101.17661691542288,49.06716417910448
596.0,141.38793103448276,101.60344827586206,49.008620689655174
597.0,144.9037558685446,125.7394366197183,35.39201877934272
598.0,138.10180995475113,118.11085972850678,36.68099547511312
599.0,128.37317073170732,127.38780487804878,30.226829268292683
600.0,137.5989010989011,130.51098901098902,31.126373626373628
